#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL ,GENERAL %,GE RUNOFF,GE RUNOFF %,"COMBINED GE PARTY TOTALS (NY, SC)","COMBINED % (NY, SC)",Notes (See Endnotes Tab)
3044,Tennessee,TN,05,H4TN05079,,Scott,Knapp,"Knapp, Scott",,IND,,,,,"1,755",0.99%,,,,,
3045,Tennessee,TN,05,,,,,,District Votes:,,"58,779",,,,"178,142",,,,,,
3046,Tennessee,TN,06,H4TN04015,(I),Bart,Gordon,"Gordon, Bart",,DEM,"53,916",92.31%,,,"129,069",67.09%,,,,,
3047,Tennessee,TN,06,H2TN04084,,J. Patrick,Lyons,"Lyons, J. Patrick",,DEM,"4,490",7.69%,,,,,,,,,
3048,Tennessee,TN,06,,,,,,Party Votes:,DEM,"58,406",,,,,,,,,,
3049,Tennessee,TN,06,H6TN06122,,David R.,Davis,"Davis, David R.",,REP,"27,803",100.00%,,,"60,392",31.39%,,,,,
3050,Tennessee,TN,06,,,,,,Party Votes:,REP,"27,803",,,,,,,,,,
3051,Tennessee,TN,06,H2TN06113,,Robert L. ,Garrison,"Garrison, Robert L. ",,IND,,,,,"2,035",1.06%,,,,,
3052,Tennessee,TN,06,H4TN06150,,Norman R.,Saliba,"Saliba, Norman R.",,IND,,,,,884,0.46%,,,,,
3053,Tennessee,TN,06,,,,,,District Votes:,,"86,209",,,,"192,380",,,,,,
3054,Tennessee,TN,07,H2TN06030,(I),Marsha,Blackburn,"Blackburn, Marsha",,REP,"63,372",100.00%,,,"152,288",66.05%,,,,,
3055,Tennessee,TN,07,,,,,,Party Votes:,REP,"63,372",,,,,,,,,,
3056,Tennessee,TN,07,H6TN07070,,Bill,Morrison,"Morrison, Bill",,DEM,"17,080",59.62%,,,"73,369",31.82%,,,,,
3057,Tennessee,TN,07,H6TN07096,,Randy G.,Morris,"Morris, Randy G.",,DEM,"11,569",40.38%,,,,,,,,,
3058,Tennessee,TN,07,,,,,,Party Votes:,DEM,"28,649",,,,,,,,,,
3059,Tennessee,TN,07,H6TN07104,,Kathleen A.,Culver,"Culver, Kathleen A.",,IND,,,,,"1,806",0.78%,,,,,
3060,Tennessee,TN,07,H6TN07120,,"James B. "Mickey"""ames B.",White,"White, James B. "Mickey"""hite, J",,IND,,,,,898,0.39%,,,,,
3061,Tennessee,TN,07,H6TN07112,,William J.,Smith,"Smith, William J.",,IND,,,,,848,0.37%,,,,,
3062,Tennessee,TN,07, H6TN07138,,John L.,Rimer,"Rimer, John L.",,IND,,,,,710,0.31%,,,,,
3063,Tennessee,TN,07,H6TN07088,,Gayl G.,Pratt,"Pratt, Gayl G.",,IND,,,,,663,0.29%,,,,,
3064,Tennessee,TN,07,,,,,,District Votes:,,"92,021",,,,"230,582",,,,,,
3065,Tennessee,TN,08,H8TN08033,(I),John,Tanner,"Tanner, John",,DEM,"61,764",100.00%,,,"129,610",73.18%,,,,,
3066,Tennessee,TN,08,,,,,,Party Votes:,DEM,"61,764",,,,,,,,,,
3067,Tennessee,TN,08,H6TN08144,,John,Farmer,"Farmer, John",,REP,"24,753",78.80%,,,"47,492",26.82%,,,,,
3068,Tennessee,TN,08,H6TN08136,,Rory B.,Bricco,"Bricco, Rory B.",,REP,"6,661",21.20%,,,,,,,,,
3069,Tennessee,TN,08,,,,,,Party Votes:,REP,"31,414",,,,,,,,,,
3070,Tennessee,TN,08,H2TN08077,,James,Hart,"Hart, James",,W,,,,,6,0.00%,,,,,
3071,Tennessee,TN,08,,,,,,District Votes:,,"93,178",,,,"177,108",,,,,,
3072,Tennessee,TN,09,H6TN09068,,Steve,Cohen,"Cohen, Steve",,DEM,"23,629",30.94%,,,"103,341",59.88%,,,,,
3073,Tennessee,TN,09,H6TN09209,,Nikki,Tinker,"Tinker, Nikki",,DEM,"19,164",25.10%,,,,,,,,,
3074,Tennessee,TN,09,H6TN09290,,"Joseph S., Jr.",Ford,"Ford, Joseph S., Jr.",,DEM,"9,334",12.22%,,,,,,,,,
3075,Tennessee,TN,09,H6TN09274,,Julian T.,Bolton,"Bolton, Julian T.",,DEM,"8,055",10.55%,,,,,,,,,
3076,Tennessee,TN,09,H6TN09241,,Edward,Stanton,"Stanton, Edward",,DEM,"6,927",9.07%,,,,,,,,,
3077,Tennessee,TN,09,H6TN09225,,Ron,Redwing,"Redwing, Ron",,DEM,"2,169",2.84%,,,,,,,,,
3078,Tennessee,TN,09,H6TN09282,,Marvell,Mitchell,"Mitchell, Marvell",,DEM,"1,804",2.36%,,,,,,,,,
3079,Tennessee,TN,09,H6TN09258,,Ralph,White,"White, Ralph",,DEM,"1,700",2.23%,,,,,,,,,
3080,Tennessee,TN,09,H6TN09332,,Joseph B.,Kyles,"Kyles, Joseph B.",,DEM,"1,336",1.75%,,,,,,,,,
3081,Tennessee,TN,09,H6TN09340,,"Joe, Jr.",Towns,"Towns, Joe, Jr.",,DEM,675,0.88%,,,,,,,,,
3082,Tennessee,TN,09,H6TN09233,,Lee,Harris,"Harris, Lee",,DEM,645,0.84%,,,,,,,,,
3083,Tennessee,TN,09,H6TN09407,,Jesse,Blumenfeld,"Blumenfeld, Jesse",,DEM,384,0.50%,,,,,,,,,
3084,Tennessee,TN,09,H6TN09266,,William,Whitman,"Whitman, William",,DEM,274,0.36%,,,,,,,,,
3085,Tennessee,TN,09,H6TN09308,,Tyson,Pratcher,"Pratcher, Tyson",,DEM,141,0.18%,,,,,,,,,
3086,Tennessee,TN,09,H4TN09055,,Ruben,Fort,"Fort, Ruben",,DEM,122,0.16%,,,,,,,,,
3087,Tennessee,TN,09,,,,,,Party Votes:,DEM,"76,359",,,,,,,,,,
3088,Tennessee,TN,09,H6TN09316,,Mark,White,"White, Mark",,REP,"12,132",62.77%,,,"31,002",17.96%,,,,,
3089,Tennessee,TN,09,H6TN09324,,Tom,Guleff,"Guleff, Tom",,REP,"2,949",15.26%,,,,,,,,,
3090,Tennessee,TN,09,H6TN00083,,Derrick,Bennett,"Bennett, Derrick",,REP,"1,910",9.88%,,,,,,,,,
3091,Tennessee,TN,09,H6TN09373,,Cecil,Hale,"Hale, Cecil",,REP,"1,567",8.11%,,,,,,,,,
3092,Tennessee,TN,09,H6TN09365,,Rudolph,Daniels,"Daniels, Rudolph",,REP,770,3.98%,,,,,,,,,
3093,Tennessee,TN,09,,,,,,Party Votes:,REP,"19,328",,,,,,,,,,
3094,Tennessee,TN,09,H6TN09381,,Jake,Ford,"Ford, Jake",,IND,,,,,"38,243",22.16%,,,,,
3095,Tennessee,TN,09,,,,,,District Votes:,,"95,687",,,,"172,586",,,,,,
3096,Tennessee,TN,H,,,,,,House Votes:,,"795,965",,,,"1,715,426",,,,,,
3097,Texas,TX,S,S4TX00086,(I),Kay Bailey,Hutchison,"Hutchison, Kay Bailey",,REP,"627,163",100.00%,,,"2,661,789",61.69%,,,,,
3098,Texas,TX,S,,,,,,Party Votes:,REP,"627,163",,,,,,,,,,
3099,Texas,TX,S,S6TX00180,,Barbara Ann,Radnofsky,"Radnofsky, Barbara Ann",,DEM,"215,776",43.09%,"124,663",60.15%,"1,555,202",36.04%,,,,,
3100,Texas,TX,S,S4TX00227,,Gene ,Kelly,"Kelly, Gene ",,DEM,"191,400",38.22%,"82,589",39.85%,,,,,,,
3101,Texas,TX,S,S6TX00206,,Darrel Reece ,Hunter,"Hunter, Darrel Reece ",,DEM,"93,609",18.69%,,,,,,,,,
3102,Texas,TX,S,,,,,,Party Votes:,DEM,"500,785",,"207,252",,,,,,,,
3103,Texas,TX,S,S2TX00254,,Scott Lanier,Jameson,"Jameson, Scott Lanier",,LBT,*,,,,"97,672",2.26%,,,,,21
3104,Texas,TX,S,,,,,,Senate Votes:,,"1,127,948",,"207,252",,"4,314,663",,,,,,21
3105,Texas,TX,01 ,H4TX04039,(I),Louie,Gohmert,"Gohmert, Louie",,REP,"35,267",100.00%,,,"104,099",68.01%,,,,,
3106,Texas,TX,01 ,,,,,,Party Votes:,REP,"35,267",,,,,,,,,,
3107,Texas,TX,01,H6TX01196,,Roger L.,Owen,"Owen, Roger L.",,DEM,"10,121",53.35%,,,"46,303",30.25%,,,,,
3108,Texas,TX,01 ,H6TX01204,,Duane ,Shaw,"Shaw, Duane ",,DEM,"8,851",46.65%,,,,,,,,,
3109,Texas,TX,01 ,,,,,,Party Votes:,DEM,"18,972",,,,,,,,,,
3110,Texas,TX,01 ,H6TX01220,,Donald,Perkison,"Perkison, Donald",,LBT,*,,,,"2,668",1.74%,,,,,22
3111,Texas,TX,01 ,,,,,,District Votes:,,"54,239",,,,"153,070",,,,,,
3112,Texas,TX,02,H4TX02108,(I),Ted,Poe,"Poe, Ted",,REP,"16,723",100.00%,,,"90,490",65.64%,,,,,
3113,Texas,TX,02,,,,,,Party Votes:,REP,"16,723",,,,,,,,,,
3114,Texas,TX,02,H6TX02145,,Gary E.,Binderim,"Binderim, Gary E.",,DEM,"18,491",100.00%,,,"45,080",32.70%,,,,,
3115,Texas,TX,02,,,,,,Party Votes:,DEM,"18,491",,,,,,,,,,
3116,Texas,TX,02,H6TX02152,,Justo J.,Perez,"Perez, Justo J.",,LBT,*,,,,"2,295",1.66%,,,,,22
3117,Texas,TX,02,,,,,,District Votes:,,"35,214",,,,"137,865",,,,,,
3118,Texas,TX,03,H2TX03118,(I),Sam,Johnson,"Johnson, Sam",,REP,"13,348",85.35%,,,"88,690",62.51%,,,,,
3119,Texas,TX,03,H6TX03143,,Bob,Johnson,"Johnson, Bob",,REP,"2,292",14.65%,,,,,,,,,
3120,Texas,TX,03,,,,,,Party Votes:,REP,"15,640",,,,,,,,,,
3121,Texas,TX,03,H6TX03119,,Dan,Dodd,"Dodd, Dan",,DEM,"2,478",100.00%,,,"49,529",34.91%,,,,,
3122,Texas,TX,03,,,,,,Party Votes:,DEM,"2,478",,,,,,,,,,
3123,Texas,TX,03,H2TX27117,,Christopher J.,Claytor,"Claytor, Christopher J.",,LBT,*,,,,"3,662",2.58%,,,,,22
3124,Texas,TX,03,,,,,,District Votes:,,"18,118",,,,"141,881",,,,,,
3125,Texas,TX,04,H0TX04037,(I),Ralph M.,Hall,"Hall, Ralph M.",,REP,"24,409",100.00%,,,"106,495",64.44%,,,,,
3126,Texas,TX,04,,,,,,Party Votes:,REP,"24,409",,,,,,,,,,
3127,Texas,TX,04,H6TX04083,,Glenn,Melancon,"Melancon, Glenn",,DEM,"15,696",100.00%,,,"55,278",33.45%,,,,,
3128,Texas,TX,04,,,,,,Party Votes:,DEM,"15,696",,,,,,,,,,
3129,Texas,TX,04,H6TX04091,,Kurt G.,Helm,"Helm, Kurt G.",,LBT,*,,,,"3,496",2.12%,,,,,22
3130,Texas,TX,04,,,,,,District Votes:,,"40,105",,,,"165,269",,,,,,
3131,Texas,TX,05,H2TX05121,(I),Jeb,Hensarling,"Hensarling, Jeb",,REP,"24,793",100.00%,,,"88,478",61.76%,,,,,
3132,Texas,TX,05,,,,,,Party Votes:,REP,"24,793",,,,,,,,,,
3133,Texas,TX,05,H6TX05148,,Charlie,Thompson,"Thompson, Charlie",,DEM,"7,516",100.00%,,,"50,983",35.59%,,,,,
3134,Texas,TX,05,,,,,,Party Votes:,DEM,"7,516",,,,,,,,,,
3135,Texas,TX,05,H6TX05155,,Mike,Nelson,"Nelson, Mike",,LBT,*,,,,"3,791",2.65%,,,,,22
3136,Texas,TX,05,,,,,,District Votes:,,"32,309",,,,"143,252",,,,,,
3137,Texas,TX,06,H4TX06117,(I),Joe L.,Barton,"Barton, Joe L.",,REP,"23,222",100.00%,,,"91,927",60.46%,,,,,
3138,Texas,TX,06,,,,,,Party Votes:,REP,"23,222",,,,,,,,,,
3139,Texas,TX,06,H6TX06112,,David T.,Harris,"Harris, David T.",,DEM,"8,538",100.00%,,,"56,369",37.08%,,,,,
3140,Texas,TX,06,,,,,,Party Votes:,DEM,"8,538",,,,,,,,,,
3141,Texas,TX,06,H6TX06138,,Carl,Nulsen,"Nulsen, Carl",,LBT,*,,,,"3,740",2.46%,,,,,22
3142,Texas,TX,06,,,,,,District Votes:,,"31,760",,,,"152,036",,,,,,
3143,Texas,TX,07,H0TX07055,(I),John,Culberson,"Culberson, John",,REP,"27,788",100.00%,,,"99,318",59.19%,,,,,
3144,Texas,TX,07,,,,,,Party Votes:,REP,"27,788",,,,,,,,,,
3145,Texas,TX,07,H6TX07094,,Jim ,Henley,"Henley, Jim ",,DEM,"3,950",67.50%,,,"64,514",38.45%,,,,,
3146,Texas,TX,07,H6TX07102,,David,Murff,"Murff, David",,DEM,"1,902",32.50%,,,,,,,,,
3147,Texas,TX,07,,,,,,Party Votes:,DEM,"5,852",,,,,,,,,,
3148,Texas,TX,07,H8TX07066,,Drew,Parks,"Parks, Drew",,LBT,*,,,,"3,953",2.36%,,,,,22
3149,Texas,TX,07,,,,,,District Votes:,,"33,640",,,,"167,785",,,,,,
3150,Texas,TX,08,H6TX08100 ,(I),Kevin,Brady,"Brady, Kevin",,REP,"24,727",100.00%,,,"105,665",67.28%,,,,,
3151,Texas,TX,08,,,,,,Party Votes:,REP,"24,727",,,,,,,,,,
3152,Texas,TX,08,H4TX08048,,"James "Jim"""ames",Wright,"Wright, James "Jim"""righ",,DEM,"19,881",100.00%,,,"51,393",32.72%,,,,,
3153,Texas,TX,08,,,,,,Party Votes:,DEM,"19,881",,,,,,,,,,
3154,Texas,TX,08,,,,,,District Votes:,,"44,608",,,,"157,058",,,,,,
3155,Texas,TX,09,H4TX09095   ,(I),Al ,Green,"Green, Al ",,DEM,"10,549",100.00%,,,"60,253",100.00%,,,,,
3156,Texas,TX,09,,,,,,Party Votes:,DEM,"10,549",,,,,,,,,,
3157,Texas,TX,09,,,,,,District Votes:,,"10,549",,,,"60,253",,,,,,
3158,Texas,TX,10,H4TX10093  ,(I),Michael T. ,McCaul,"McCaul, Michael T. ",,REP,"22,901",100.00%,,,"97,726",55.29%,,,,,
3159,Texas,TX,10,,,,,,Party Votes:,REP,"22,901",,,,,,,,,,
3160,Texas,TX,10,H6TX10106,,Ted,Ankrum,"Ankrum, Ted",,DEM,"3,703",36.74%,"2,611",70.78%,"71,415",40.40%,,,,,
3161,Texas,TX,10,H6TX10122 ,,Paul,Foreman,"Foreman, Paul",,DEM,"3,610",35.82%,"1,078",29.22%,,,,,,,
3162,Texas,TX,10,H6TX10114,,Pat,Mynatt,"Mynatt, Pat",,DEM,"1,291",12.81%,,,,,,,,,
3163,Texas,TX,10,H6TX10130,,Sid,Smith,"Smith, Sid",,DEM,"1,475",14.63%,,,,,,,,,
3164,Texas,TX,10,,,,,,Party Votes:,DEM,"10,079",,"3,689",,,,,,,,
3165,Texas,TX,10,H6TX10098,,Michael,Badnarik,"Badnarik, Michael",,LBT,*,,,,"7,614",4.31%,,,,,22
3166,Texas,TX,10,,,,,,District Votes:,,"32,980",,"3,689",,"176,755",,,,,,
3167,Texas,TX,11,H4TX19136,(I),Mike,Conaway,"Conaway, Mike",,REP,"37,391",100.00%,,,"107,268",100.00%,,,,,
3168,Texas,TX,11,,,,,,Party Votes:,REP,"37,391",,,,,,,,,,
3169,Texas,TX,11,,,,,,District Votes:,,"37,391",,,,"107,268",,,,,,
3170,Texas,TX,12,H6TX12060 ,(I),Kay,Granger,"Granger, Kay",,REP,"20,426",100.00%,,,"98,371",66.95%,,,,,
3171,Texas,TX,12,,,,,,Party Votes:,REP,"20,426",,,,,,,,,,
3172,Texas,TX,12,H6TX12094,,John R.,Morris,"Morris, John R.",,DEM,"4,846",100.00%,,,"45,676",31.09%,,,,,
3173,Texas,TX,12,,,,,,Party Votes:,DEM,"4,846",,,,,,,,,,
3174,Texas,TX,12,H6TX12128,,Gardner,Osborne,"Osborne, Gardner",,LBT,*,,,,"2,888",1.97%,,,,,22
3175,Texas,TX,12,,,,,,District Votes:,,"25,272",,,,"146,935",,,,,,
3176,Texas,TX,13,H4TX13014 ,(I),Mac,Thornberry,"Thornberry, Mac",,REP,"36,477",100.00%,,,"108,107",74.35%,,,,,
3177,Texas,TX,13,,,,,,Party Votes:,REP,"36,477",,,,,,,,,,
3178,Texas,TX,13,H6TX13100,,Roger J.,Waun,"Waun, Roger J.",,DEM,"10,651",100.00%,,,"33,460",23.01%,,,,,
3179,Texas,TX,13,,,,,,Party Votes:,DEM,"10,651",,,,,,,,,,
3180,Texas,TX,13,H6TX13118,,Jim,Thompson,"Thompson, Jim",,LBT,*,,,,"3,829",2.63%,,,,,22
3181,Texas,TX,13,,,,,,District Votes:,,"47,128",,,,"145,396",,,,,,
3182,Texas,TX,14,H6TX22101,(I),Ron,Paul,"Paul, Ron",,REP,"24,086",77.64%,,,"94,380",60.19%,,,,,
3183,Texas,TX,14,H6TX14108,,Cynthia,Sinatra,"Sinatra, Cynthia",,REP,"6,935",22.36%,,,,,,,,,
3184,Texas,TX,14,,,,,,Party Votes:,REP,"31,021",,,,,,,,,,
3185,Texas,TX,14,H6TX14090,,Shane ,Sklar,"Sklar, Shane ",,DEM,"13,244",100.00%,,,"62,429",39.81%,,,,,
3186,Texas,TX,14,,,,,,Party Votes:,DEM,"13,244",,,,,,,,,,
3187,Texas,TX,14,,,,,,District Votes:,,"44,265",,,,"156,809",,,,,,
3188,Texas,TX,15,H6TX15055,(I),Rubén,Hinojosa,"Hinojosa, Rubén",,DEM,"39,094",100.00%,,,n/a,,,,,,23
3189,Texas,TX,15,,,,,,Party Votes:,DEM,"39,094",,,,,,,,,,23
3190,Texas,TX,15,H4TX15076,,Paul B.,Haring,"Haring, Paul B.",,REP,"5,552",70.91%,,,n/a,,,,,,23
3191,Texas,TX,15,H6TX15113,,Eddie,Zamora,"Zamora, Eddie",,REP,"2,278",29.09%,,,n/a,,,,,,23
3192,Texas,TX,15,,,,,,Party Votes:,REP,"7,830",,,,,,,,,,23
3193,Texas,TX,15,,,,,,District Votes:,,"46,924",,,,,,,,,,23
3194,Texas,TX,16,H6TX00115,(I),Sylvestre ,Reyes,"Reyes, Sylvestre ",,DEM,"28,931",100.00%,,,"61,116",78.67%,,,,,
3195,Texas,TX,16,,,,,,Party Votes:,DEM,"28,931",,,,,,,,,,
3196,Texas,TX,16,H6TX16129,,Gordon R.,Strickland,"Strickland, Gordon R.",,LBT,*,,,,"16,572",21.33%,,,,,22
3197,Texas,TX,16,,,,,,District Votes:,,"28,931",,,,"77,688",,,,,,
3198,Texas,TX,17,H8TX06035,(I),Chet ,Edwards,"Edwards, Chet ",,DEM,"11,913",100.00%,,,"92,478",58.12%,,,,,
3199,Texas,TX,17,,,,,,Party Votes:,DEM,"11,913",,,,,,,,,,
3200,Texas,TX,17,H6TX17069,,Van,Taylor,"Taylor, Van",,REP,"17,291",54.03%,,,"64,142",40.31%,,,,,
3201,Texas,TX,17,H6TX17051,,Tucker ,Anderson,"Anderson, Tucker ",,REP,"14,712",45.97%,,,,,,,,,
3202,Texas,TX,17,,,,,,Party Votes:,REP,"32,003",,,,,,,,,,
3203,Texas,TX,17,H6TX17085,,Guillermo,Acosta,"Acosta, Guillermo",,LBT,*,,,,"2,504",1.57%,,,,,22
3204,Texas,TX,17,,,,,,District Votes:,,"43,916",,,,"159,124",,,,,,
3205,Texas,TX,18,H4TX18054,(I),Sheila Jackson,Lee,"Lee, Sheila Jackson",,DEM,"9,512",100.00%,,,"65,936",76.62%,,,,,
3206,Texas,TX,18,,,,,,Party Votes:,DEM,"9,512",,,,,,,,,,
3207,Texas,TX,18,H6TX18117,,Ahmad R.,Hassan,"Hassan, Ahmad R.",,REP,"2,753",100.00%,,,"16,448",19.11%,,,,,
3208,Texas,TX,18,,,,,,Party Votes:,REP,"2,753",,,,,,,,,,
3209,Texas,TX,18,H6TX18125,,Patrick,Warren,"Warren, Patrick",,LBT,*,,,,"3,667",4.26%,,,,,22
3210,Texas,TX,18,,,,,,District Votes:,,"12,265",,,,"86,051",,,,,,
3211,Texas,TX,19,H4TX19102,(I),Randy,Neugebauer,"Neugebauer, Randy",,REP,"37,038",100.00%,,,"94,785",67.70%,,,,,
3212,Texas,TX,19,,,,,,Party Votes:,REP,"37,038",,,,,,,,,,
3213,Texas,TX,19,H6TX19073,,Robert ,Ricketts,"Ricketts, Robert ",,DEM,"9,656",100.00%,,,"41,676",29.77%,,,,,
3214,Texas,TX,19,,,,,,Party Votes:,DEM,"9,656",,,,,,,,,,
3215,Texas,TX,19,H2TX17050,,Fred C.,Jones,"Jones, Fred C.",,LBT,*,,,,"3,349",2.39%,,,,,22
3216,Texas,TX,19,H6TX19081,,Mike,Sadler,"Sadler, Mike",,W,,,,,197,0.14%,,,,,
3217,Texas,TX,19,,,,,,District Votes:,,"46,694",,,,"140,007",,,,,,
3218,Texas,TX,20,H8TX20077,(I),Charles A.,Gonzalez,"Gonzalez, Charles A.",,DEM,"16,398",100.00%,,,"68,348",87.35%,,,,,
3219,Texas,TX,20,,,,,,Party Votes:,DEM,"16,398",,,,,,,,,,
3220,Texas,TX,20,H8TX28039,,Michael,Idrogo,"Idrogo, Michael",,LBT,*,,,,"9,897",12.65%,,,,,22
3221,Texas,TX,20,,,,,,District Votes:,,"16,398",,,,"78,245",,,,,,
3222,Texas,TX,21,H6TX21012,(I),Lamar ,Smith,"Smith, Lamar ",,REP,"27,166",100.00%,,,n/a,,,,,,23
3223,Texas,TX,21,,,,,,Party Votes:,REP,"27,166",,,,,,,,,,23
3224,Texas,TX,21,H2TX21052,,John ,Courage,"Courage, John ",,DEM,"11,264",100.00%,,,n/a,,,,,,23
3225,Texas,TX,21,,,,,,Party Votes:,DEM,"11,264",,,,,,,,,,23
3226,Texas,TX,21,,,,,,District Votes:,,"38,430",,,,,,,,,,23
3227,Texas,TX,22,H6TX09033,,Nick,Lampson,"Lampson, Nick",,DEM,"7,993",100.00%,,,"76,775",51.79%,,,,,
3228,Texas,TX,22,,,,,,Party Votes:,DEM,"7,993",,,,,,,,,,
3229,Texas,TX,22,H4TX22023,(I),Tom ,DeLay,"DeLay, Tom ",,REP,"20,563",61.99%,,,,,,,,,24
3230,Texas,TX,22,H6TX22127,,Tom,Campbell,"Campbell, Tom",,REP,"9,941",29.97%,,,,,,,,,
3231,Texas,TX,22,H4TX22155,,Mike ,Fjetland,"Fjetland, Mike ",,REP,"1,550",4.67%,,,,,,,,,
3232,Texas,TX,22,H6TX22119,,Pat,Baig,"Baig, Pat",,REP,"1,115",3.36%,,,,,,,,,
3233,Texas,TX,22,,,,,,Party Votes:,REP,"33,169",,,,,,,,,,
3234,Texas,TX,22,H6TX22184,,Shelley Sekula,Gibbs,"Gibbs, Shelley Sekula",,W,,,,,"61,938",41.78%,,,,,
3235,Texas,TX,22,H6TX22168,,Bob,Smither,"Smither, Bob",,LBT,*,,,,"9,009",6.08%,,,,,22
3236,Texas,TX,22,H4TX22049,,Don,Richardson,"Richardson, Don",,W,,,,,428,0.29%,,,,,
3237,Texas,TX,22,H6TX22226,,Joe,Reasbeck,"Reasbeck, Joe",,W,,,,,89,0.06%,,,,,
3238,Texas,TX,22,,,,,,District Votes:,,"41,162",,,,"148,239",,,,,,
3239,Texas,TX,23,H6TX23109,,Rick ,Bolanos,"Bolanos, Rick ",,DEM,"30,164",100.00%,,,n/a,,,,,,23
3240,Texas,TX,23,,,,,,Party Votes:,DEM,"30,164",,,,,,,,,,23
3241,Texas,TX,23,H2TX23058,(I),Henry ,Bonilla,"Bonilla, Henry ",,REP,"17,929",100.00%,,,n/a,,,,,,23
3242,Texas,TX,23,,,,,,Party Votes:,REP,"17,929",,,,,,,,,,23
3243,Texas,TX,23,,,,,,District Votes:,,"48,093",,,,,,,,,,23
3244,Texas,TX,24,H4TX24094,(I),Kenny E.,Marchant,"Marchant, Kenny E.",,REP,"9,716",100.00%,,,"83,835",59.82%,,,,,
3245,Texas,TX,24,,,,,,Party Votes:,REP,"9,716",,,,,,,,,,
3246,Texas,TX,24,H2TX26127,,Gary R.,Page,"Page, Gary R.",,DEM,"3,089",100.00%,,,"52,075",37.16%,,,,,
3247,Texas,TX,24,,,,,,Party Votes:,DEM,"3,089",,,,,,,,,,
3248,Texas,TX,24,H6TX24123,,Mark,Frohman,"Frohman, Mark",,LBT,*,,,,"4,228",3.02%,,,,,22
3249,Texas,TX,24,,,,,,District Votes:,,"12,805",,,,"140,138",,,,,,
3250,Texas,TX,25,H4TX10028,(I),Lloyd,Doggett,"Doggett, Lloyd",,DEM,"29,119",100.00%,,,n/a,,,,,,23
3251,Texas,TX,25,,,,,,Party Votes:,DEM,"29,119",,,,,,,,,,23
3252,Texas,TX,25,,,,,,District Votes:,,"29,119",,,,,,,,,,23
3253,Texas,TX,26,H2TX26093,(I),Michael C.,Burgess,"Burgess, Michael C.",,REP,"17,964",100.00%,,,"94,219",60.21%,,,,,
3254,Texas,TX,26,,,,,,Party Votes:,REP,"17,964",,,,,,,,,,
3255,Texas,TX,26,H6TX26060,,Tim,Barnwell,"Barnwell, Tim",,DEM,"5,157",100.00%,,,"58,271",37.24%,,,,,
3256,Texas,TX,26,,,,,,Party Votes:,DEM,"5,157",,,,,,,,,,
3257,Texas,TX,26,H6TX26078,,Rich,Haas,"Haas, Rich",,LBT,*,,,,"3,993",2.55%,,,,,22
3258,Texas,TX,26,,,,,,District Votes:,,"23,121",,,,"156,483",,,,,,
3259,Texas,TX,27,H2TX27026,(I),Solomon P.,Ortiz,"Ortiz, Solomon P.",,DEM,"31,563",100.00%,,,"62,058",56.77%,,,,,
3260,Texas,TX,27,,,,,,Party Votes:,DEM,"31,563",,,,,,,,,,
3261,Texas,TX,27,H4TX27030,,"Wm. "Willie"""m. "Wil"". """",Vaden,"Vaden, Wm. "Willie"""aden, W",,REP,"7,207",100.00%,,,"42,538",38.91%,,,,,
3262,Texas,TX,27,,,,,,Party Votes:,REP,"7,207",,,,,,,,,,
3263,Texas,TX,27,H6TX27050,,Robert,Powell,"Powell, Robert",,LBT,*,,,,"4,718",4.32%,,,,,22
3264,Texas,TX,27,,,,,,District Votes:,,"38,770",,,,"109,314",,,,,,
3265,Texas,TX,28,H2TX23082,(I),Henry ,Cuellar,"Cuellar, Henry ",,DEM,"24,256",53.10%,,,n/a,,,,,,23
3266,Texas,TX,28,H8TX28013,,Ciro D.,Rodriguez,"Rodriguez, Ciro D.",,DEM,"18,484",40.46%,,,n/a,,,,,,23
3267,Texas,TX,28,H6TX28033,,Victor ,Morales,"Morales, Victor ",,DEM,"2,943",6.44%,,,n/a,,,,,,23
3268,Texas,TX,28,,,,,,Party Votes:,DEM,"45,683",,,,,,,,,,23
3269,Texas,TX,28,,,,,,District Votes:,,"45,683",,,,,,,,,,23
3270,Texas,TX,29,H2TX29030,(I),Gene ,Green,"Green, Gene ",,DEM,"4,538",100.00%,,,"37,174",73.54%,,,,,
3271,Texas,TX,29,,,,,,Party Votes:,DEM,"4,538",,,,,,,,,,
3272,Texas,TX,29,H6TX29049,,Eric,Story,"Story, Eric",,REP,"2,113",100.00%,,,"12,347",24.43%,,,,,
3273,Texas,TX,29,,,,,,Party Votes:,REP,"2,113",,,,,,,,,,
3274,Texas,TX,29,H0TX25040,,Clifford Lee,Messina,"Messina, Clifford Lee",,LBT,*,,,,"1,029",2.04%,,,,,22
3275,Texas,TX,29,,,,,,District Votes:,,"6,651",,,,"50,550",,,,,,
3276,Texas,TX,30,H2TX00015,(I),Eddie Bernice,Johnson,"Johnson, Eddie Bernice",,DEM,"17,490",100.00%,,,"81,348",80.19%,,,,,
3277,Texas,TX,30,,,,,,Party Votes:,DEM,"17,490",,,,,,,,,,
